phi,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13
4.25225672304073,0.245296815984166,-0.705428104162755,0.105252432916106,-0.00805328594091353,-0.141752337066208,0.646463571693466,-0.493981403482009,1.2262757663319,-0.705850691848111,1.12139894229937,-0.472265502560231,0.509100006711202,-0.0641792051937158
4.31572324129507,0.208185762640483,-0.7168752427069,0.0986321485664944,-0.010229567263026,-0.113735202938537,0.660623395135897,-0.425792335914814,1.27276458301778,-0.615772806438581,1.16651453714648,-0.406303375789558,0.521925668313285,-0.0450968184091379
4.37918975954941,0.172488237611494,-0.72633802174928,0.0891139019427057,-0.0136926434673016,-0.0886020374558404,0.670219607776056,-0.357100739562388,1.31228704657976,-0.522525103629784,1.20447159058299,-0.340004959470177,0.530088066879506,-0.0296773898601468
4.44265627780375,0.138251263173993,-0.733978928977485,0.07675219044849,-0.0178164684996155,-0.0667272355489592,0.676146527229075,-0.288859109020069,1.34472203034825,-0.427241212118713,1.23527519065544,-0.274412119427365,0.53462639541818,-0.018126533648359
4.50612279605809,0.105068688385509,-0.739960847528995,0.0617408697814486,-0.0219778716756314,-0.0478519769226914,0.679443606702831,-0.221002808004146,1.37036322744448,-0.329915754776259,1.2593603652925,-0.209514666845094,0.536699568490446,-0.0100972028140067
4.56958931431243,0.0729161454300462,-0.744316787038342,0.0446265852814506,-0.0255655693396419,-0.0316762138150958,0.681016387905716,-0.154082009895189,1.38914721425328,-0.231661020116758,1.27683238773023,-0.145833211722284,0.537313837801318,-0.00507172012993254
4.63305583256677,0.041426703603243,-0.747110181094252,0.0259495113390612,-0.0281258001521315,-0.0174820253722218,0.681634722119278,-0.0878033638326461,1.40125145063918,-0.132598933058305,1.28800586097442,-0.083027098322696,0.537292203566281,-0.00223609408867056
4.69652235082111,0.0103183468538816,-0.748367821541619,0.00635732876834138,-0.0293456528995757,-0.00446744486827981,0.681816112907642,-0.0219349190726375,1.4067379230644,-0.0330843884237169,1.2930470993011,-0.0207771348786705,0.537180818641955,-0.000688192239906418
4.75998886907544,-0.0208248783789641,-0.748097308702049,-0.0135280568586695,-0.029076341776398,0.00832216192110012,0.681801434613018,0.0441079068179305,1.40561571446534,0.0669546081256022,1.29201762367636,0.0415986679126341,0.537232019746061,0.000564282633439513
4.82345538732978,-0.0522916911546676,-0.746278883486509,-0.0330177534764336,-0.0273317385758622,0.021783588158042,0.681534962691799,0.11064450506685,1.39779619442965,0.167175837407934,1.28482473508344,0.10453084716948,0.537392034456776,0.00249442125516757
4.88692190558412,-0.0842364602292265,-0.742894953151506,-0.0513392330326284,-0.0243195597154853,0.0367348185073135,0.68066895839948,0.177674130279173,1.38323471583744,0.266788299154712,1.27135179983206,0.168137965687149,0.537297352648675,0.00605940143052615
4.95038842383846,-0.116928294007469,-0.737915051964853,-0.0678489734759964,-0.0204188195748385,0.0539373593669555,0.678585417769188,0.245358318401991,1.361873022438,0.365371030037187,1.2514169544565,0.232660254585844,0.536291598935692,0.0121367336633823
5.0138549420928,-0.150523999404557,-0.73131523805092,-0.0819438892207441,-0.0161716596637929,0.0739292068822695,0.674456691006744,0.313511451317344,1.33372386873073,0.462182483600814,1.22487314177591,0.297964999395815,0.533470402225848,0.0214385070641122
